Order ID,Date,Month,Month_Num,Quarter,Category,Product,Unit Price,Quantity,Discount,Revenue,Profit,Region,City,Channel,Customer Segment,Customer ID
ORD-13797,2024-01-29,Jan,1,Q1,Office Supplies,Label Maker,33.82,4,0.0,135.28,63.39,North,Detroit,Online,Consumer,CUST-1045
ORD-13798,2024-06-18,Jun,6,Q2,Clothing,Wool Sweater,135.77,3,0.0,407.31,163.12,South,Atlanta,In-Store,Government,CUST-3748
ORD-13799,2024-12-28,Dec,12,Q4,Clothing,Wool Sweater,91.96,4,0.1,331.06,150.24,South,Houston,Online,SMB,CUST-8794
ORD-13800,2024-06-11,Jun,6,Q2,Technology,Wireless Headphones,168.62,6,0.0,1011.72,387.4,South,Atlanta,Online,Consumer,CUST-8282
ORD-13801,2024-06-15,Jun,6,Q2,Furniture,Standing Desk,765.45,7,0.0,5358.15,2074.93,East,Boston,Wholesale,Consumer,CUST-7153
ORD-13802,2024-12-03,Dec,12,Q4,Technology,"Monitor 27""",351.74,1,0.0,351.74,175.65,East,New York,Direct Sales,Government,CUST-3311
ORD-13803,2024-09-09,Sep,9,Q3,Furniture,Monitor Stand,54.96,3,0.0,164.88,55.49,South,Atlanta,In-Store,Enterprise,CUST-8285
ORD-13804,2024-01-31,Jan,1,Q1,Technology,Wireless Headphones,186.48,1,0.0,186.48,98.43,North,Chicago,Direct Sales,Enterprise,CUST-9704
ORD-13805,2024-08-10,Aug,8,Q3,Furniture,Ergonomic Chair,415.9,3,0.05,1185.31,570.76,East,Boston,Online,Government,CUST-7687
ORD-13806,2024-07-25,Jul,7,Q3,Office Supplies,Whiteboard 4x3,132.7,3,0.2,318.48,117.84,North,Detroit,Online,Government,CUST-2329
ORD-13807,2024-01-01,Jan,1,Q1,Clothing,Wool Sweater,121.32,2,0.0,242.64,110.49,East,Boston,Online,Consumer,CUST-7468
ORD-13808,2024-07-04,Jul,7,Q3,Office Supplies,Stapler Pro,40.75,1,0.05,38.71,16.68,East,New York,Wholesale,SMB,CUST-8097
ORD-13809,2024-09-23,Sep,9,Q3,Technology,"Laptop Pro 15""",1215.91,1,0.1,1094.32,560.32,South,Houston,In-Store,SMB,CUST-7983
ORD-13810,2024-12-25,Dec,12,Q4,Technology,Webcam HD,108.21,1,0.05,102.8,34.34,North,Detroit,Direct Sales,SMB,CUST-8583
ORD-13811,2024-04-22,Apr,4,Q2,Office Supplies,Notebook Pack,17.47,4,0.1,62.89,20.85,South,Houston,Direct Sales,Consumer,CUST-2151
ORD-13812,2024-11-21,Nov,11,Q4,Clothing,Wool Sweater,80.91,1,0.0,80.91,25.6,West,LA,Online,Enterprise,CUST-2827
ORD-13813,2024-01-26,Jan,1,Q1,Furniture,Ergonomic Chair,388.06,1,0.0,388.06,171.38,West,LA,Online,Enterprise,CUST-2940
ORD-13814,2024-03-02,Mar,3,Q1,Furniture,Desk Lamp,70.99,1,0.05,67.44,29.62,West,LA,Online,SMB,CUST-5670
ORD-13815,2024-07-30,Jul,7,Q3,Furniture,Desk Lamp,85.5,3,0.0,256.5,137.95,West,Seattle,In-Store,Consumer,CUST-3436
ORD-13816,2024-03-17,Mar,3,Q1,Office Supplies,Stapler Pro,19.55,1,0.05,18.57,7.94,East,Boston,In-Store,SMB,CUST-9330
ORD-13817,2024-09-15,Sep,9,Q3,Technology,USB-C Hub,61.76,2,0.05,117.34,35.61,West,Seattle,Direct Sales,SMB,CUST-5155
ORD-13818,2024-09-14,Sep,9,Q3,Technology,USB-C Hub,39.61,2,0.1,71.3,38.58,West,LA,Wholesale,SMB,CUST-6455
ORD-13819,2024-10-29,Oct,10,Q4,Clothing,Business Shirt,44.78,4,0.2,143.3,48.29,South,Atlanta,In-Store,Enterprise,CUST-2439
ORD-13820,2024-02-03,Feb,2,Q1,Office Supplies,Whiteboard 4x3,104.69,2,0.1,188.44,58.08,East,New York,In-Store,Government,CUST-3990
ORD-13821,2024-05-30,May,5,Q2,Office Supplies,Whiteboard 4x3,93.69,1,0.05,89.01,30.49,North,Chicago,Online,SMB,CUST-6342
ORD-13822,2024-01-29,Jan,1,Q1,Office Supplies,Sticky Notes Bulk,28.28,3,0.1,76.36,29.39,East,Boston,In-Store,SMB,CUST-9825
ORD-13823,2024-02-13,Feb,2,Q1,Office Supplies,Ballpoint Pens (24pk),16.82,1,0.1,15.14,8.09,North,Chicago,In-Store,SMB,CUST-1383
ORD-13824,2024-01-14,Jan,1,Q1,Technology,Gaming Mouse,77.08,2,0.0,154.16,56.51,East,Boston,Online,SMB,CUST-9951
ORD-13825,2024-02-03,Feb,2,Q1,Technology,USB-C Hub,69.81,3,0.15,178.02,75.9,North,Chicago,In-Store,Consumer,CUST-8110
ORD-13826,2024-09-30,Sep,9,Q3,Office Supplies,Notebook Pack,22.6,2,0.1,40.68,18.04,North,Detroit,Wholesale,SMB,CUST-5775
ORD-13827,2024-06-06,Jun,6,Q2,Clothing,Wool Sweater,140.72,3,0.0,422.16,155.93,North,Chicago,In-Store,SMB,CUST-3492
ORD-13828,2024-11-07,Nov,11,Q4,Technology,"Laptop Pro 15""",1062.69,6,0.15,5419.72,2912.89,North,Detroit,In-Store,Consumer,CUST-6646
ORD-13829,2024-10-10,Oct,10,Q4,Technology,"Laptop Pro 15""",1000.98,2,0.05,1901.86,815.65,East,Boston,Online,Government,CUST-1548
ORD-13830,2024-04-28,Apr,4,Q2,Technology,Wireless Headphones,122.86,2,0.1,221.15,92.89,West,LA,Online,SMB,CUST-8130
ORD-13831,2024-04-01,Apr,4,Q2,Office Supplies,Paper Shredder,113.97,3,0.05,324.81,140.62,East,New York,In-Store,SMB,CUST-6672
ORD-13832,2024-09-16,Sep,9,Q3,Clothing,Casual Sneakers,138.63,8,0.0,1109.04,451.22,North,Chicago,Online,Consumer,CUST-7611
ORD-13833,2024-04-28,Apr,4,Q2,Technology,Mechanical Keyboard,177.5,5,0.0,887.5,321.29,West,LA,In-Store,SMB,CUST-3710
ORD-13834,2024-08-04,Aug,8,Q3,Furniture,Standing Desk,707.5,2,0.1,1273.5,464.38,East,New York,In-Store,SMB,CUST-3979
ORD-13835,2024-02-16,Feb,2,Q1,Technology,"Laptop Pro 15""",945.88,2,0.0,1891.76,634.83,West,Seattle,In-Store,Consumer,CUST-7072
ORD-13836,2024-02-22,Feb,2,Q1,Technology,Smart Speaker,147.27,1,0.1,132.54,64.67,South,Atlanta,Online,SMB,CUST-4534
ORD-13837,2024-11-08,Nov,11,Q4,Furniture,Ergonomic Chair,411.0,1,0.15,349.35,120.89,South,Houston,Online,Enterprise,CUST-3371
ORD-13838,2024-02-19,Feb,2,Q1,Office Supplies,Label Maker,60.91,2,0.0,121.82,49.46,West,Seattle,Direct Sales,Enterprise,CUST-1106
ORD-13839,2024-09-08,Sep,9,Q3,Technology,USB-C Hub,57.69,2,0.0,115.38,42.99,East,Boston,In-Store,Enterprise,CUST-5994
ORD-13840,2024-09-22,Sep,9,Q3,Technology,Webcam HD,61.92,4,0.15,210.53,87.31,West,LA,Online,SMB,CUST-8220
ORD-13841,2024-04-02,Apr,4,Q2,Office Supplies,Binder Set,18.56,1,0.0,18.56,6.72,East,Boston,In-Store,SMB,CUST-9578
ORD-13842,2024-01-31,Jan,1,Q1,Furniture,Desk Lamp,45.65,2,0.05,86.73,38.64,South,Houston,Direct Sales,Government,CUST-7115
ORD-13843,2024-01-11,Jan,1,Q1,Technology,Smart Speaker,68.8,2,0.0,137.6,43.31,North,Chicago,Wholesale,Consumer,CUST-5679
ORD-13844,2024-08-15,Aug,8,Q3,Furniture,Bookshelf 5-Tier,157.14,2,0.15,267.14,110.54,West,LA,In-Store,Enterprise,CUST-8202
ORD-13845,2024-10-29,Oct,10,Q4,Office Supplies,Binder Set,18.19,2,0.0,36.38,12.65,East,New York,In-Store,SMB,CUST-2232
ORD-13846,2024-03-31,Mar,3,Q1,Office Supplies,Stapler Pro,48.53,4,0.15,165.0,74.65,East,Boston,In-Store,SMB,CUST-4199
ORD-13847,2024-11-26,Nov,11,Q4,Furniture,Filing Cabinet,189.47,4,0.0,757.88,395.28,East,Boston,Online,Enterprise,CUST-1197
ORD-13848,2024-10-04,Oct,10,Q4,Clothing,Formal Tie,26.4,4,0.0,105.6,47.31,East,Boston,Wholesale,Enterprise,CUST-7334
ORD-13849,2024-03-03,Mar,3,Q1,Technology,"Laptop Pro 15""",1078.03,2,0.05,2048.26,674.7,West,LA,Direct Sales,SMB,CUST-4316
ORD-13850,2024-11-05,Nov,11,Q4,Office Supplies,Label Maker,31.97,3,0.2,76.73,29.58,South,Houston,In-Store,Enterprise,CUST-3387
ORD-13851,2024-10-25,Oct,10,Q4,Furniture,Monitor Stand,79.22,2,0.0,158.44,79.79,East,Boston,Wholesale,Enterprise,CUST-1937
ORD-13852,2024-05-05,May,5,Q2,Furniture,Standing Desk,715.99,6,0.0,4295.94,1719.99,West,LA,Online,Enterprise,CUST-7280
ORD-13853,2024-11-10,Nov,11,Q4,Technology,Mechanical Keyboard,108.28,1,0.0,108.28,45.24,North,Detroit,Wholesale,SMB,CUST-2503
ORD-13854,2024-01-02,Jan,1,Q1,Furniture,Bookshelf 5-Tier,142.63,1,0.0,142.63,44.26,West,LA,Online,Government,CUST-9377
ORD-13855,2024-01-16,Jan,1,Q1,Furniture,Bookshelf 5-Tier,177.34,3,0.05,505.42,241.82,East,New York,Wholesale,SMB,CUST-2850
ORD-13856,2024-04-11,Apr,4,Q2,Technology,Gaming Mouse,98.65,1,0.15,83.85,41.66,South,Houston,In-Store,Enterprise,CUST-9262
ORD-13857,2024-01-29,Jan,1,Q1,Office Supplies,Stapler Pro,34.37,2,0.0,68.74,33.67,West,Seattle,Online,Consumer,CUST-9398
ORD-13858,2024-05-13,May,5,Q2,Technology,Wireless Headphones,145.74,4,0.2,466.37,248.84,West,Seattle,In-Store,SMB,CUST-4742
ORD-13859,2024-02-23,Feb,2,Q1,Technology,"Monitor 27""",406.04,1,0.05,385.74,182.34,North,Chicago,Online,Consumer,CUST-2751
ORD-13860,2024-03-09,Mar,3,Q1,Technology,Wireless Headphones,132.73,2,0.1,238.91,112.98,South,Houston,In-Store,SMB,CUST-9920
ORD-13861,2024-10-09,Oct,10,Q4,Technology,Wireless Headphones,142.97,3,0.05,407.46,207.12,West,LA,Online,SMB,CUST-7243
ORD-13862,2024-06-25,Jun,6,Q2,Technology,Gaming Mouse,54.04,6,0.0,324.24,133.49,North,Chicago,In-Store,Enterprise,CUST-1696
ORD-13863,2024-01-10,Jan,1,Q1,Clothing,Business Shirt,61.98,3,0.05,176.64,89.16,East,New York,Online,Consumer,CUST-3783
ORD-13864,2024-03-20,Mar,3,Q1,Technology,"Laptop Pro 15""",929.06,2,0.05,1765.21,549.43,South,Houston,Wholesale,Consumer,CUST-2490
ORD-13865,2024-11-01,Nov,11,Q4,Technology,Wireless Headphones,182.87,1,0.1,164.58,74.55,West,LA,Wholesale,Enterprise,CUST-7602
ORD-13866,2024-01-19,Jan,1,Q1,Clothing,Wool Sweater,80.43,3,0.0,241.29,130.52,East,Boston,Online,Consumer,CUST-1117
ORD-13867,2024-08-10,Aug,8,Q3,Office Supplies,Stapler Pro,39.7,8,0.15,269.96,124.8,South,Houston,Online,Enterprise,CUST-7590
ORD-13868,2024-12-29,Dec,12,Q4,Technology,Mechanical Keyboard,118.29,12,0.0,1419.48,669.88,East,Boston,Direct Sales,SMB,CUST-1581
ORD-13869,2024-07-04,Jul,7,Q3,Office Supplies,Label Maker,33.02,4,0.0,132.08,68.5,West,Seattle,Online,Consumer,CUST-3454
ORD-13870,2024-05-30,May,5,Q2,Clothing,Wool Sweater,93.75,4,0.05,356.25,177.99,West,Seattle,Online,Enterprise,CUST-1817
ORD-13871,2024-04-23,Apr,4,Q2,Office Supplies,Stapler Pro,38.83,2,0.05,73.78,23.01,West,Seattle,Online,Consumer,CUST-6244
ORD-13872,2024-09-15,Sep,9,Q3,Technology,"Laptop Pro 15""",910.07,3,0.05,2593.7,1360.41,South,Atlanta,In-Store,Enterprise,CUST-6080
ORD-13873,2024-08-08,Aug,8,Q3,Furniture,Monitor Stand,58.7,3,0.0,176.1,96.62,North,Chicago,In-Store,Consumer,CUST-7064
ORD-13874,2024-07-03,Jul,7,Q3,Furniture,Monitor Stand,107.1,2,0.2,171.36,77.6,East,New York,Online,SMB,CUST-1348
ORD-13875,2024-03-12,Mar,3,Q1,Technology,"Laptop Pro 15""",936.97,5,0.2,3747.88,1962.8,North,Detroit,In-Store,Consumer,CUST-2836
ORD-13876,2024-09-06,Sep,9,Q3,Office Supplies,Notebook Pack,19.76,4,0.0,79.04,25.31,South,Atlanta,Wholesale,SMB,CUST-6805
ORD-13877,2024-01-11,Jan,1,Q1,Technology,Wireless Headphones,185.25,1,0.05,175.99,67.67,East,New York,In-Store,Consumer,CUST-6665
ORD-13878,2024-08-05,Aug,8,Q3,Furniture,Monitor Stand,118.63,6,0.05,676.19,243.66,West,LA,Online,Consumer,CUST-5212
ORD-13879,2024-10-11,Oct,10,Q4,Clothing,Business Shirt,83.49,2,0.1,150.28,68.25,East,New York,Online,SMB,CUST-5839
ORD-13880,2024-02-15,Feb,2,Q1,Technology,Mechanical Keyboard,154.03,2,0.1,277.25,100.77,North,Detroit,Direct Sales,SMB,CUST-2055
ORD-13881,2024-05-31,May,5,Q2,Furniture,Bookshelf 5-Tier,120.96,4,0.2,387.07,119.9,North,Chicago,In-Store,Consumer,CUST-7988
ORD-13882,2024-10-25,Oct,10,Q4,Furniture,Filing Cabinet,178.37,1,0.0,178.37,57.47,East,New York,Wholesale,Consumer,CUST-5164
ORD-13883,2024-04-14,Apr,4,Q2,Furniture,Ergonomic Chair,262.31,6,0.1,1416.47,770.27,South,Atlanta,Online,Consumer,CUST-2907
ORD-13884,2024-05-15,May,5,Q2,Office Supplies,Paper Shredder,98.78,3,0.0,296.34,148.31,North,Detroit,Online,SMB,CUST-8010
ORD-13885,2024-01-07,Jan,1,Q1,Technology,Smart Speaker,65.98,1,0.0,65.98,21.18,North,Chicago,Online,Enterprise,CUST-7901
ORD-13886,2024-04-05,Apr,4,Q2,Clothing,Leather Belt,26.13,1,0.05,24.82,11.79,North,Detroit,Online,Consumer,CUST-2576
ORD-13887,2024-07-17,Jul,7,Q3,Technology,Gaming Mouse,78.16,2,0.0,156.32,64.51,South,Houston,Online,Consumer,CUST-4461
ORD-13888,2024-11-08,Nov,11,Q4,Office Supplies,Ballpoint Pens (24pk),8.26,3,0.15,21.06,7.56,South,Atlanta,In-Store,Government,CUST-8111
ORD-13889,2024-02-25,Feb,2,Q1,Technology,"Laptop Pro 15""",1211.58,1,0.15,1029.84,493.06,East,Boston,Wholesale,Government,CUST-7160
ORD-13890,2024-05-12,May,5,Q2,Furniture,Bookshelf 5-Tier,123.42,6,0.0,740.52,398.45,East,Boston,Online,Consumer,CUST-6008
ORD-13891,2024-05-06,May,5,Q2,Office Supplies,Sticky Notes Bulk,22.12,1,0.15,18.8,6.2,South,Atlanta,Online,Enterprise,CUST-6641
ORD-13892,2024-11-17,Nov,11,Q4,Technology,Wireless Headphones,109.11,6,0.05,621.93,208.61,East,Boston,Online,Enterprise,CUST-9872
ORD-13893,2024-07-28,Jul,7,Q3,Technology,Wireless Headphones,143.41,4,0.2,458.91,153.61,North,Detroit,Online,Consumer,CUST-1699
ORD-13894,2024-06-22,Jun,6,Q2,Technology,"Monitor 27""",445.7,6,0.15,2273.07,833.11,South,Houston,Online,Government,CUST-5743
ORD-13895,2024-01-10,Jan,1,Q1,Technology,"Monitor 27""",490.2,3,0.0,1470.6,661.09,South,Houston,In-Store,Consumer,CUST-1284
ORD-13896,2024-06-17,Jun,6,Q2,Technology,Gaming Mouse,92.58,3,0.05,263.85,142.81,East,Boston,Online,Government,CUST-6022
ORD-13897,2024-06-27,Jun,6,Q2,Clothing,Work Trousers,50.47,3,0.0,151.41,47.55,North,Detroit,Online,SMB,CUST-8110
ORD-13898,2024-08-29,Aug,8,Q3,Technology,Webcam HD,76.2,4,0.1,274.32,87.39,East,Boston,Online,SMB,CUST-6152
ORD-13899,2024-11-02,Nov,11,Q4,Clothing,Leather Belt,31.54,4,0.0,126.16,46.15,South,Houston,In-Store,Enterprise,CUST-5333
ORD-13900,2024-04-26,Apr,4,Q2,Furniture,Ergonomic Chair,315.73,5,0.15,1341.85,531.44,North,Detroit,Online,Consumer,CUST-2789
ORD-13901,2024-05-15,May,5,Q2,Technology,USB-C Hub,54.41,2,0.0,108.82,47.65,South,Houston,Direct Sales,Consumer,CUST-8273
ORD-13902,2024-07-15,Jul,7,Q3,Office Supplies,Ballpoint Pens (24pk),14.41,6,0.1,77.81,42.15,East,New York,In-Store,SMB,CUST-1121
ORD-13903,2024-03-22,Mar,3,Q1,Office Supplies,Sticky Notes Bulk,32.31,1,0.0,32.31,15.83,East,New York,In-Store,SMB,CUST-2103
ORD-13904,2024-04-21,Apr,4,Q2,Clothing,Leather Belt,64.81,1,0.0,64.81,34.43,East,Boston,In-Store,Consumer,CUST-3341
ORD-13905,2024-07-30,Jul,7,Q3,Technology,Wireless Headphones,167.85,3,0.0,503.55,228.89,South,Houston,Online,SMB,CUST-9825
ORD-13906,2024-09-03,Sep,9,Q3,Clothing,Casual Sneakers,117.64,3,0.0,352.92,169.35,East,Boston,Wholesale,SMB,CUST-6002
ORD-13907,2024-08-19,Aug,8,Q3,Clothing,Casual Sneakers,64.14,3,0.0,192.42,86.76,East,New York,Online,Enterprise,CUST-1308
ORD-13908,2024-01-08,Jan,1,Q1,Furniture,Monitor Stand,90.81,2,0.05,172.54,85.25,South,Houston,Online,SMB,CUST-6995
ORD-13909,2024-08-30,Aug,8,Q3,Furniture,Ergonomic Chair,390.61,1,0.15,332.02,181.8,North,Detroit,Wholesale,SMB,CUST-1618
ORD-13910,2024-12-09,Dec,12,Q4,Technology,Webcam HD,125.36,6,0.1,676.94,341.08,South,Atlanta,Online,Enterprise,CUST-7185
ORD-13911,2024-01-18,Jan,1,Q1,Clothing,Leather Belt,43.3,5,0.1,194.85,86.03,South,Houston,Online,Enterprise,CUST-2534
ORD-13912,2024-09-21,Sep,9,Q3,Technology,Gaming Mouse,94.19,2,0.1,169.54,68.26,South,Houston,Online,Enterprise,CUST-4755
ORD-13913,2024-01-02,Jan,1,Q1,Office Supplies,Stapler Pro,27.32,1,0.0,27.32,14.47,East,Boston,Online,SMB,CUST-8819
ORD-13914,2024-04-11,Apr,4,Q2,Office Supplies,Whiteboard 4x3,113.4,4,0.0,453.6,149.94,West,LA,Wholesale,Enterprise,CUST-8985
ORD-13915,2024-12-22,Dec,12,Q4,Office Supplies,Ballpoint Pens (24pk),13.58,8,0.0,108.64,35.36,South,Atlanta,In-Store,SMB,CUST-1559
ORD-13916,2024-03-30,Mar,3,Q1,Technology,"Monitor 27""",445.0,1,0.0,445.0,172.25,South,Atlanta,Online,Consumer,CUST-9537
ORD-13917,2024-08-20,Aug,8,Q3,Furniture,Standing Desk,654.45,3,0.0,1963.35,591.9,West,LA,Online,Consumer,CUST-5110
ORD-13918,2024-09-28,Sep,9,Q3,Furniture,Ergonomic Chair,367.48,4,0.0,1469.92,592.5,West,Seattle,In-Store,Enterprise,CUST-9367
ORD-13919,2024-12-08,Dec,12,Q4,Technology,USB-C Hub,69.09,1,0.05,65.64,21.24,South,Houston,Wholesale,Consumer,CUST-4011
ORD-13920,2024-08-17,Aug,8,Q3,Office Supplies,Ballpoint Pens (24pk),10.74,8,0.05,81.62,39.79,East,New York,Wholesale,SMB,CUST-9463
ORD-13921,2024-03-17,Mar,3,Q1,Technology,Mechanical Keyboard,92.85,2,0.0,185.7,88.18,West,LA,Wholesale,Enterprise,CUST-8074
ORD-13922,2024-12-10,Dec,12,Q4,Office Supplies,Sticky Notes Bulk,19.62,6,0.0,117.72,44.29,West,LA,Online,SMB,CUST-7319
ORD-13923,2024-09-08,Sep,9,Q3,Technology,Wireless Headphones,112.23,1,0.2,89.78,30.33,North,Detroit,Online,Enterprise,CUST-3596
ORD-13924,2024-01-20,Jan,1,Q1,Clothing,Casual Sneakers,119.58,1,0.0,119.58,49.37,East,Boston,Online,Enterprise,CUST-8351
ORD-13925,2024-10-05,Oct,10,Q4,Office Supplies,Whiteboard 4x3,125.21,4,0.0,500.84,247.74,South,Atlanta,In-Store,SMB,CUST-7815
ORD-13926,2024-04-06,Apr,4,Q2,Office Supplies,Label Maker,54.62,4,0.1,196.63,88.11,North,Detroit,Online,SMB,CUST-2219
ORD-13927,2024-12-23,Dec,12,Q4,Furniture,Desk Lamp,51.55,4,0.0,206.2,67.65,West,LA,In-Store,SMB,CUST-7087
ORD-13928,2024-08-01,Aug,8,Q3,Office Supplies,Paper Shredder,90.82,6,0.0,544.92,238.01,West,Seattle,In-Store,Consumer,CUST-5531
ORD-13929,2024-06-22,Jun,6,Q2,Furniture,Filing Cabinet,160.06,1,0.2,128.05,40.69,South,Atlanta,Online,SMB,CUST-3722
ORD-13930,2024-04-07,Apr,4,Q2,Office Supplies,Whiteboard 4x3,72.0,5,0.0,360.0,173.97,North,Chicago,Online,Consumer,CUST-9135
ORD-13931,2024-11-23,Nov,11,Q4,Technology,Wireless Headphones,197.33,4,0.1,710.39,359.98,East,New York,Direct Sales,Consumer,CUST-1055
ORD-13932,2024-04-29,Apr,4,Q2,Furniture,Filing Cabinet,180.25,1,0.0,180.25,85.99,South,Houston,Online,SMB,CUST-2475
ORD-13933,2024-11-16,Nov,11,Q4,Technology,"Laptop Pro 15""",1104.0,12,0.0,13248.0,6229.8,North,Chicago,In-Store,Consumer,CUST-2665
ORD-13934,2024-11-10,Nov,11,Q4,Office Supplies,Binder Set,40.03,3,0.0,120.09,51.16,South,Houston,In-Store,Enterprise,CUST-5980
ORD-13935,2024-01-17,Jan,1,Q1,Technology,Gaming Mouse,87.89,1,0.05,83.5,42.13,North,Chicago,Wholesale,SMB,CUST-8345
ORD-13936,2024-07-05,Jul,7,Q3,Furniture,Filing Cabinet,194.19,4,0.0,776.76,303.98,North,Chicago,In-Store,Consumer,CUST-1052
ORD-13937,2024-06-23,Jun,6,Q2,Furniture,Bookshelf 5-Tier,178.17,2,0.0,356.34,149.36,East,New York,Online,SMB,CUST-1469
ORD-13938,2024-08-08,Aug,8,Q3,Clothing,Business Shirt,59.4,6,0.2,285.12,108.77,North,Detroit,Online,Enterprise,CUST-7200
ORD-13939,2024-07-26,Jul,7,Q3,Technology,Mechanical Keyboard,115.4,2,0.05,219.26,99.95,West,LA,In-Store,SMB,CUST-4770
ORD-13940,2024-12-19,Dec,12,Q4,Clothing,Wool Sweater,138.34,3,0.2,332.02,155.37,East,Boston,Online,Consumer,CUST-7299
ORD-13941,2024-10-11,Oct,10,Q4,Technology,Mechanical Keyboard,126.61,1,0.0,126.61,62.18,South,Atlanta,In-Store,SMB,CUST-8130
ORD-13942,2024-10-28,Oct,10,Q4,Furniture,Monitor Stand,53.01,4,0.1,190.84,64.17,North,Detroit,Wholesale,SMB,CUST-1593
ORD-13943,2024-05-27,May,5,Q2,Technology,"Laptop Pro 15""",976.19,1,0.2,780.95,246.45,West,Seattle,Online,Enterprise,CUST-7395
ORD-13944,2024-03-02,Mar,3,Q1,Clothing,Casual Sneakers,128.33,3,0.05,365.74,121.98,South,Houston,Wholesale,Consumer,CUST-5771
ORD-13945,2024-05-30,May,5,Q2,Technology,Wireless Headphones,161.38,4,0.0,645.52,323.2,East,Boston,Wholesale,Consumer,CUST-1500
ORD-13946,2024-01-21,Jan,1,Q1,Furniture,Bookshelf 5-Tier,125.1,4,0.1,450.36,151.7,West,LA,Direct Sales,Enterprise,CUST-4436
ORD-13947,2024-08-02,Aug,8,Q3,Technology,USB-C Hub,61.1,4,0.0,244.4,92.81,North,Chicago,Online,Enterprise,CUST-8957
ORD-13948,2024-08-21,Aug,8,Q3,Furniture,Filing Cabinet,298.52,7,0.05,1985.16,692.55,South,Houston,In-Store,Enterprise,CUST-7275
ORD-13949,2024-09-02,Sep,9,Q3,Technology,Wireless Headphones,149.72,4,0.0,598.88,280.21,West,LA,Wholesale,Enterprise,CUST-6009
ORD-13950,2024-06-20,Jun,6,Q2,Technology,"Laptop Pro 15""",1268.03,6,0.05,7227.77,2846.69,East,Boston,Online,Government,CUST-9656
ORD-13951,2024-03-11,Mar,3,Q1,Furniture,Desk Lamp,61.34,2,0.05,116.55,36.25,South,Atlanta,Online,SMB,CUST-9944
ORD-13952,2024-09-23,Sep,9,Q3,Furniture,Desk Lamp,69.22,4,0.05,263.04,105.05,North,Detroit,In-Store,Enterprise,CUST-2289
ORD-13953,2024-06-01,Jun,6,Q2,Technology,USB-C Hub,55.18,4,0.0,220.72,81.4,East,New York,In-Store,Consumer,CUST-5266
ORD-13954,2024-08-26,Aug,8,Q3,Technology,Gaming Mouse,47.88,1,0.0,47.88,22.74,East,New York,In-Store,SMB,CUST-1997
ORD-13955,2024-11-04,Nov,11,Q4,Technology,Gaming Mouse,89.67,3,0.0,269.01,115.99,North,Detroit,Online,Enterprise,CUST-5025
ORD-13956,2024-11-08,Nov,11,Q4,Technology,Webcam HD,85.73,6,0.0,514.38,225.19,South,Houston,Online,SMB,CUST-2886
ORD-13957,2024-12-12,Dec,12,Q4,Clothing,Leather Belt,51.09,3,0.0,153.27,65.34,West,LA,Wholesale,SMB,CUST-1481
ORD-13958,2024-02-24,Feb,2,Q1,Technology,USB-C Hub,80.9,4,0.05,307.42,155.76,East,Boston,Direct Sales,SMB,CUST-8833
ORD-13959,2024-12-20,Dec,12,Q4,Office Supplies,Whiteboard 4x3,134.16,1,0.0,134.16,40.84,West,LA,In-Store,Enterprise,CUST-7658
ORD-13960,2024-08-13,Aug,8,Q3,Office Supplies,Whiteboard 4x3,74.6,7,0.15,443.87,155.85,West,LA,Wholesale,Enterprise,CUST-1169
ORD-13961,2024-04-11,Apr,4,Q2,Technology,"Monitor 27""",337.95,4,0.05,1284.21,508.88,West,Seattle,Online,SMB,CUST-7496
ORD-13962,2024-07-06,Jul,7,Q3,Office Supplies,Paper Shredder,110.03,1,0.0,110.03,39.12,South,Atlanta,Online,Government,CUST-5070
ORD-13963,2024-05-11,May,5,Q2,Clothing,Formal Tie,31.11,5,0.0,155.55,81.32,West,Seattle,Online,Government,CUST-1514
ORD-13964,2024-02-09,Feb,2,Q1,Office Supplies,Stapler Pro,45.9,3,0.15,117.04,59.59,North,Chicago,Wholesale,SMB,CUST-1307
ORD-13965,2024-06-30,Jun,6,Q2,Technology,"Monitor 27""",395.4,6,0.0,2372.4,1094.33,West,Seattle,In-Store,Enterprise,CUST-2304
ORD-13966,2024-11-03,Nov,11,Q4,Technology,USB-C Hub,48.41,1,0.1,43.57,20.52,East,New York,Direct Sales,Consumer,CUST-3012
ORD-13967,2024-06-09,Jun,6,Q2,Office Supplies,Label Maker,49.56,1,0.0,49.56,17.33,West,Seattle,In-Store,Government,CUST-2526
ORD-13968,2024-11-29,Nov,11,Q4,Office Supplies,Binder Set,28.78,3,0.15,73.39,22.85,South,Houston,Online,Consumer,CUST-8141
ORD-13969,2024-11-11,Nov,11,Q4,Technology,Mechanical Keyboard,90.79,1,0.05,86.25,41.91,East,Boston,Online,SMB,CUST-7785
ORD-13970,2024-12-08,Dec,12,Q4,Clothing,Leather Belt,58.65,3,0.15,149.56,53.42,North,Detroit,Online,Enterprise,CUST-2274
ORD-13971,2024-09-30,Sep,9,Q3,Technology,Gaming Mouse,92.94,3,0.05,264.88,103.41,East,New York,Online,Consumer,CUST-8012
ORD-13972,2024-07-08,Jul,7,Q3,Office Supplies,Label Maker,40.26,1,0.1,36.23,18.77,North,Chicago,Wholesale,SMB,CUST-7739
